rango,parola,lemma,inglese,pos,spagnolo,lemma_es,pos_es,match_type,score
3509,fiato,fiato,breath,NOUN,aliento,aliento,NOUN,levenshtein,0.4285714285714286
3517,aiuterà,aiutere,will help,VERB,ayudará,ayudar,VERB,levenshtein,0.4285714285714286
3611,misura,misura,measure,NOUN,medida,medida,NOUN,wordnet,0.4285714285714286
3657,metterò,metterò,I will put,VERB,voy a poner,ir,AUX,wordnet,0.4285714285714286
3695,verrai,verrai,you will come,VERB,vendrás,venir,VERB,levenshtein,0.4285714285714286
3711,facce,faccia,faces,VERB,caras,cara,NOUN,wordnet,0.4285714285714286
3749,contea,contea,county,NOUN,condado,condado,NOUN,levenshtein,0.4285714285714286
3795,portalo,portalo,bring it,VERB,tráelo,tráelo,VERB,levenshtein,0.4285714285714286
3990,spaziale,spaziale,space,ADJ,espacio,espacio,NOUN,levenshtein,0.4285714285714286
4134,dannata,dannato,damned,VERB,maldito,maldito,ADJ,levenshtein,0.4285714285714286
4141,apra,aprere,open,VERB,abierto,abierto,ADJ,levenshtein,0.4285714285714286
4160,mira,mirare,aim,VERB,apuntar,apuntar,VERB,wordnet,0.4285714285714286
4295,fermate,fermata,stops,VERB,paradas,parada,NOUN,wordnet,0.4285714285714286
4320,mutande,mutanda,underwear,NOUN,ropa interior,ropa,NOUN,wordnet,0.4285714285714286
4331,fascino,fascino,charm,NOUN,encanto,encanto,NOUN,wordnet,0.4285714285714286
4383,scafo,scafo,hull,NOUN,cáscara,cáscarar,VERB,levenshtein,0.4285714285714286
4537,parlami,parlami,talk to me,NOUN,háblame,háblame,VERB,levenshtein,0.4285714285714286
4550,fagioli,fagiolo,beans,NOUN,frijoles,frijol,NOUN,wordnet,0.4285714285714286
4623,graal,graal,grail,NOUN,santo grial,santo,ADJ,wordnet,0.4285714285714286
4647,risorse,risorsa,resources,NOUN,recursos,recurso,NOUN,wordnet,0.4285714285714286
4807,azzurro,azzurro,sky blue,ADJ,azul cielo,azul,ADJ,wordnet,0.4285714285714286
4899,baciato,baciare,kissed,VERB,besó,besar,VERB,wordnet,0.4285714285714286
4900,baciami,baciami,kiss me,NOUN,bésame,bésame,VERB,levenshtein,0.4285714285714286
1455,preoccupi,preoccupiri,you worry,ADV,te preocupas,tú,PRON,levenshtein,0.41666666666666663
2042,dritto,drigtiere,straight,VERB,derecho,derecho,NOUN,wordnet,0.41666666666666663
4013,collegamento,collegamento,connection,NOUN,conexión,conexión,NOUN,wordnet,0.41666666666666663
4590,collezione,collezione,collection,NOUN,recopilación,recopilación,NOUN,levenshtein,0.41666666666666663
4927,parcheggio,parcheggio,parking,NOUN,aparcamiento,aparcamiento,NOUN,levenshtein,0.41666666666666663
52,tutto,tutto,All,PRON,todo,todo,PRON,levenshtein,0.4
69,molto,molto,Very,ADV,muy,mucho,ADV,wordnet,0.4
72,detto,dire,said,VERB,dicho,dicho,ADJ,levenshtein,0.4
83,dove,dove,Where,ADV,dónde,dónde,PRON,levenshtein,0.4
96,sta,stare,is,VERB,es,ser,AUX,wordnet,0.4
114,sai,sai,you know,VERB,sabes,saber,VERB,levenshtein,0.4
126,uomo,uomo,man,NOUN,hombre,hombre,NOUN,wordnet,0.4
155,senza,senza,without,ADP,sin,sin,ADP,wordnet,0.4
191,tra,tra,Between,ADP,entre,entre,ADP,levenshtein,0.4
265,testa,testa,head,NOUN,cabeza,cabeza,NOUN,wordnet,0.4
325,nulla,nulla,Nothing,PRON,nada,nada,PRON,levenshtein,0.4
371,cuore,cuore,Heart,NOUN,corazón,corazón,NOUN,wordnet,0.4
401,vecchio,vecchio,old,ADJ,viejo,viejo,ADJ,wordnet,0.4
413,finito,finire,finished,VERB,finalizado,finalizado,ADJ,levenshtein,0.4
465,buongiorno,buongiorno,Good morning,NOUN,buen día,buen,ADJ,wordnet,0.4
473,uscire,uscire,go out,VERB,salir,salir,VERB,levenshtein,0.4
490,pace,pacere,peace,NOUN,paz,paz,NOUN,levenshtein,0.4
540,cara,caro,dear,ADJ,estimado,estimado,ADJ,wordnet,0.4
543,dimmi,Dimmi,Tell me,PROPN,dime,dimir,VERB,levenshtein,0.4
633,qualsiasi,qualsiasi,any,DET,cualquier,cualquiera,DET,wordnet,0.4
688,sarei,sarei,I would be,AUX,sería,ser,AUX,levenshtein,0.4
704,addio,addio,Goodbye,NOUN,adiós,adiós,NOUN,levenshtein,0.4
788,sogno,sogno,dream,NOUN,sueño,sueño,NOUN,levenshtein,0.4
968,gesù,Gesù,Jesus,PROPN,jesús,jesús,PROPN,levenshtein,0.4
1087,metà,metà,half,NOUN,medio,medio,NUM,levenshtein,0.4
1133,tizio,tizio,guy,NOUN,chico,chico,NOUN,levenshtein,0.4
1153,luogo,luogo,place,NOUN,lugar,lugar,NOUN,levenshtein,0.4
1219,naso,naso,nose,NOUN,nariz,nariz,NOUN,levenshtein,0.4
1224,bacio,bacio,kiss,NOUN,beso,beso,NOUN,levenshtein,0.4
1260,ridere,ridere,LAUGH,VERB,reír,reír,VERB,levenshtein,0.4
1329,poliziotto,poliziotto,police officer,NOUN,oficial de policía,oficial,ADJ,wordnet,0.4
1353,gioia,gioia,joy,NOUN,alegría,alegría,NOUN,wordnet,0.4
1391,uniti,Uniti,united,PROPN,unido,unido,ADJ,levenshtein,0.4
1447,oddio,oddio,hate,ADJ,odiar,odiar,VERB,levenshtein,0.4
1477,riesci,riesci,you can,VERB,puede,poder,AUX,wordnet,0.4
1598,leggi,legge,laws,NOUN,leyes,ley,NOUN,levenshtein,0.4
1638,sedia,sedia,chair,NOUN,silla,silla,NOUN,levenshtein,0.4
1705,faccenda,faccendare,matter,VERB,asunto,asunto,NOUN,wordnet,0.4
1710,rispondi,rispondare,Answers,VERB,respuestas,respuesta,NOUN,levenshtein,0.4
1798,bevi,bevi,drink,VERB,beber,beber,VERB,levenshtein,0.4
1821,lotta,lotta,struggle,NOUN,lucha,lucha,NOUN,levenshtein,0.4
1885,vuoto,vuoto,empty,ADJ,vacío,vacío,ADJ,levenshtein,0.4
1973,minaccia,minacciare,threat,VERB,amenaza,amenazar,VERB,wordnet,0.4
2002,ossa,osso,bone,NOUN,hueso,hueso,NOUN,levenshtein,0.4
2033,lieto,lieto,happy,ADJ,feliz,feliz,ADJ,wordnet,0.4
2156,giovanotto,giovanotto,young man,NOUN,joven,joven,NOUN,wordnet,0.4
2177,affrontare,affrontare,face,VERB,rostro,rostro,NOUN,wordnet,0.4
2191,dissi,dissi,I said,VERB,dije,decir,VERB,levenshtein,0.4
2291,tasca,tasca,pocket,NOUN,bolsillo,bolsillo,NOUN,wordnet,0.4
2315,pausa,pausa,break,NOUN,romper,romper,VERB,wordnet,0.4
2375,becco,becco,beak,NOUN,pico,pico,NOUN,levenshtein,0.4
2423,aron,Aron,Aaron,PROPN,aarón,aarón,ADJ,levenshtein,0.4
2478,croce,croce,cross,NOUN,cruz,cruz,PROPN,levenshtein,0.4
2483,folla,folla,crowd,NOUN,multitud,multitud,NOUN,wordnet,0.4
2516,retta,retta,straight line,NOUN,línea recta,línea,NOUN,wordnet,0.4
2524,epoca,epoca,era,NOUN,era,ser,AUX,levenshtein,0.4
2541,bugie,bugia,lies,NOUN,mentiras,mentira,NOUN,wordnet,0.4
2631,piacevole,piacevole,pleasant,ADJ,agradable,agradable,ADJ,wordnet,0.4
2687,regista,regista,director,NOUN,director,director,NOUN,wordnet,0.4
2782,agnese,agnese,Agnes,ADJ,inés,inés,NOUN,levenshtein,0.4
2962,coperta,coperto,cover,ADJ,cubrir,cubrir,VERB,wordnet,0.4
3044,fedele,fedele,loyal,ADJ,leal,leal,ADJ,levenshtein,0.4
3127,grato,grato,grateful,ADJ,agradecido,agradecido,ADJ,levenshtein,0.4
3142,penna,penna,quill,NOUN,pluma,pluma,NOUN,levenshtein,0.4
3164,margherita,Margherita,margherita pizza,PROPN,pizza margarita,pizza,NOUN,levenshtein,0.4
3203,riuscivo,riuscivo,I could,VERB,pude,poder,VERB,wordnet,0.4
3288,stà,stàre,is,ADJ,es,ser,AUX,wordnet,0.4
3377,dimostrare,dimostrare,show,VERB,espectáculo,espectáculo,NOUN,wordnet,0.4
3382,zuppa,zuppa,soup,NOUN,sopa,sopa,NOUN,levenshtein,0.4
3390,scomparso,scomparire,disappeared,VERB,desapareció,desaparecer,VERB,wordnet,0.4
3413,nozze,nozza,wedding,NOUN,boda,boda,NOUN,levenshtein,0.4
3491,vetro,vetro,glass,NOUN,vaso,vaso,NOUN,levenshtein,0.4
3578,nascita,nascita,birth,NOUN,nacimiento,nacimiento,NOUN,levenshtein,0.4
3638,feci,feci,feces,NOUN,heces,hez,NOUN,levenshtein,0.4
3978,disgustoso,disgustoso,disgusting,ADJ,desagradable,desagradable,ADJ,wordnet,0.4
4015,bimbo,bimbo,child,NOUN,niño,niño,NOUN,levenshtein,0.4
4022,tradimento,tradimento,betrayal,NOUN,traición,traición,NOUN,levenshtein,0.4
4062,luigi,Luigi,Louis,PROPN,luis,luis,PROPN,levenshtein,0.4
4069,duca,duca,duke,NOUN,duque,duque,NOUN,levenshtein,0.4
4098,cavo,cavo,cable,NOUN,cable,cable,NOUN,levenshtein,0.4
4186,spazzatura,spazzatura,garbage,NOUN,basura,basura,NOUN,levenshtein,0.4
4236,giugno,giugno,June,NOUN,junio,junio,NOUN,levenshtein,0.4
4252,succo,succo,juice,NOUN,jugo,jugo,NOUN,levenshtein,0.4
4294,festeggiare,festeggiare,celebrate,VERB,celebrar,celebrar,VERB,levenshtein,0.4
4420,scienziati,scienziato,scientists,NOUN,científicos,científico,NOUN,wordnet,0.4
4501,schifoso,schifoso,disgusting,ADJ,desagradable,desagradable,ADJ,wordnet,0.4
4599,animo,animo,soul,NOUN,alma,alma,NOUN,levenshtein,0.4
4634,campanello,campanello,doorbell,NOUN,timbre de la puerta,timbre,NOUN,wordnet,0.4
4747,indagini,indagine,investigations,NOUN,investigaciones,investigación,NOUN,levenshtein,0.4
4771,verdetto,verdeggere,verdict,VERB,veredicto,veredicto,NOUN,wordnet,0.4
4789,muori,Muori,die,PROPN,morir,morir,VERB,levenshtein,0.4
4856,testamento,testamento,will,NOUN,voluntad,voluntad,NOUN,wordnet,0.4
4962,somiglia,somigliare,it looks like,VERB,parece que,parecer,VERB,wordnet,0.4
2208,telefonata,telefonata,phone call,NOUN,llamada telefónica,llamado,ADJ,levenshtein,0.38888888888888884
3242,occupo,occupo,I&#39;m busy,VERB,estoy ocupado,estar,AUX,levenshtein,0.3846153846153846
4046,confronti,confronto,comparisons,NOUN,comparaciones,comparación,NOUN,levenshtein,0.3846153846153846
101,qualcosa,qualcosa,something,PRON,algo,algo,PRON,levenshtein,0.375
203,sembra,sembrare,it seems,VERB,parece,parecer,VERB,wordnet,0.375
352,scusi,scusire,Excuse me,VERB,disculpe,disculpe,VERB,levenshtein,0.375
390,scusa,scusare,Excuse me,VERB,disculpe,disculpe,VERB,levenshtein,0.375
395,giro,giro,tour,NOUN,recorrido,recorrido,NOUN,wordnet,0.375
461,piccolo,piccolo,small,ADJ,pequeño,pequeño,ADJ,wordnet,0.375
616,restare,restare,remain,VERB,permanecer,permanecer,VERB,wordnet,0.375
681,fretta,fretta,rush,NOUN,correr,correr,VERB,wordnet,0.375
740,potresti,potresti,you could,AUX,podrías,podriar,AUX,levenshtein,0.375
794,lasciami,lasciame,leave me,AUX,déjame,déjame,VERB,levenshtein,0.375
807,fame,fama,hunger,NOUN,hambre,hambre,NOUN,wordnet,0.375
866,ricevuto,ricevere,received,VERB,recibió,recibir,VERB,wordnet,0.375
939,diritto,diritto,right,NOUN,bien,bien,ADV,wordnet,0.375
1341,opera,opera,work,NOUN,trabajar,trabajar,VERB,wordnet,0.375
1648,smettere,smettere,quit,VERB,abandonar,abandonar,VERB,wordnet,0.375
1659,guardami,guardamo,look at me,VERB,mírame,mírame,VERB,levenshtein,0.375
1709,scendere,scendere,DESCEND,VERB,bajar,bajar,VERB,wordnet,0.375
1792,spiegare,spiegare,explain,VERB,explicar,explicar,VERB,levenshtein,0.375
1915,amicizia,amicizia,friendship,NOUN,amistad,amistad,NOUN,levenshtein,0.375
1932,stanca,stancare,tired,VERB,cansado,cansado,ADJ,wordnet,0.375
1983,vergogna,vergogna,shame,NOUN,lástima,lástima,NOUN,wordnet,0.375
2140,chiamami,chiamami,call me,VERB,llámame,llámame,PROPN,levenshtein,0.375
2153,orologio,orologio,clock,NOUN,reloj,reloj,NOUN,levenshtein,0.375
2183,ghiaccio,ghiaccio,ice,NOUN,hielo,hielo,NOUN,levenshtein,0.375
2196,spiaggia,spiaggia,beach,NOUN,playa,playa,NOUN,levenshtein,0.375
2203,dargli,dargli,give him,VERB,dáselo,da él él,VERB,wordnet,0.375
2217,stomaco,stomacare,stomach,VERB,estómago,estómago,NOUN,levenshtein,0.375
2228,capita,capitare,it happens,VERB,sucede,suceder,VERB,wordnet,0.375
2248,piantala,piantala,stop it,VERB,basta,bastar,VERB,levenshtein,0.375
2277,lascialo,lascialo,leave it,VERB,déjalo,déjalir,VERB,levenshtein,0.375
2297,porterò,porteere,I will bring,VERB,traeré,traer,VERB,wordnet,0.375
2552,specchio,specchio,mirror,NOUN,espejo,espejo,NOUN,levenshtein,0.375
2717,ricerche,ricerca,research,NOUN,investigación,investigación,NOUN,wordnet,0.375
2734,trovate,trovato,found,VERB,encontró,encontrar,VERB,wordnet,0.375
3027,disposto,disporre,willing,VERB,deseoso,deseoso,ADJ,levenshtein,0.375
3061,orecchio,orecchio,ear,NOUN,oreja,orejar,VERB,levenshtein,0.375
3239,potreste,potreste,you could,AUX,podrías,podriar,AUX,levenshtein,0.375
3264,pillole,pillola,pills,NOUN,pastillas,pastilla,NOUN,wordnet,0.375
3270,lasciala,lasciala,leave her,VERB,déjala,déjalir,VERB,levenshtein,0.375
3324,armata,armato,army,VERB,ejército,ejército,NOUN,levenshtein,0.375
3404,auguro,augurare,I wish,VERB,deseo,desear,VERB,wordnet,0.375
3469,combinato,combinare,combined,VERB,conjunto,conjunto,NOUN,levenshtein,0.375
3470,battere,battere,beat,VERB,derrotar,derrotar,VERB,wordnet,0.375
3632,noto,noto,known,ADJ,conocido,conocido,ADJ,levenshtein,0.375
3643,cappotto,cappotto,coat,NOUN,abrigo,abrigo,NOUN,wordnet,0.375
3715,dolcezza,dolcezza,sweetness,NOUN,dulzura,dulzura,NOUN,levenshtein,0.375
3759,tornerai,torneere,you will return,PROPN,regresarás,regresar,VERB,wordnet,0.375
3761,spasso,spasso,fun,NOUN,divertido,divertido,ADJ,wordnet,0.375
3902,sorta,sorgere,kind,VERB,amable,amable,ADJ,wordnet,0.375
3922,cancello,cancello,gate,NOUN,puerta,portar,VERB,wordnet,0.375
4082,spegnere,spegnere,turn off,VERB,apagar,apagar,VERB,wordnet,0.375
4091,infine,infine,In the end,ADV,al final,al,ADP,levenshtein,0.375
4194,ridotto,ridurre,reduced,VERB,reducido,reducido,ADJ,levenshtein,0.375
4229,pasto,pasto,meal,NOUN,comida,comida,NOUN,wordnet,0.375
4251,umorismo,umorismo,humor,NOUN,humor,humor,NOUN,levenshtein,0.375
4265,litigare,litigare,argue,VERB,argumentar,argumentar,VERB,wordnet,0.375
4519,giappone,giappone,Japan,PROPN,japón,japón,PROPN,levenshtein,0.375
4638,vascello,vascello,vessel,NOUN,buque,buque,NOUN,wordnet,0.375
4640,svelta,sveltare,quick,VERB,rápido,rápido,ADJ,wordnet,0.375
4642,squilla,squillare,ring,VERB,anillo,anillo,NOUN,levenshtein,0.375
4801,coglione,coglione,idiot,NOUN,estúpido,estúpido,ADJ,wordnet,0.375
4826,sembrerebbe,sembrere,it would seem,ADJ,parecería,parecer,VERB,wordnet,0.375
4955,alquanto,alquanto,somewhat,ADV,un poco,uno,DET,wordnet,0.375
4965,sederti,sedertare,sit down,ADJ,sentarse,sentar él,VERB,levenshtein,0.375
657,esatto,esatto,Exactly,ADJ,exactamente,exactamente,ADV,levenshtein,0.36363636363636365
739,diventare,diventare,become,VERB,convertirse,convertir él,VERB,levenshtein,0.36363636363636365
2025,sciocchezze,sciocchezza,nonsense,NOUN,disparates,disparate,NOUN,wordnet,0.36363636363636365
2165,andiamocene,andiamocena,let&#39;s go,ADV,vamos,ir,AUX,wordnet,0.36363636363636365
2218,sottotitoli,sottotitole,subtitles,PROPN,subtítulos,subtítulo,NOUN,levenshtein,0.36363636363636365
2402,passeggiata,passeggiata,stroll,NOUN,paseo,paseo,NOUN,levenshtein,0.36363636363636365
2714,tradito,tradire,betrayed,VERB,traicionado,traicionado,ADJ,levenshtein,0.36363636363636365
3232,chiacchiere,chiacchiera,gossip,NOUN,chisme,chisme,NOUN,levenshtein,0.36363636363636365
3616,coinvolto,coinvolgere,involved,VERB,involucrado,involucrado,ADJ,levenshtein,0.36363636363636365
3930,sofferenza,sofferenza,suffering,NOUN,sufrimiento,sufrimiento,NOUN,wordnet,0.36363636363636365
4131,elenco,elenco,list,NOUN,lista,listo,ADJ,wordnet,0.36363636363636365
4136,cassaforte,cassaforte,safe,NOUN,seguro,seguro,ADJ,wordnet,0.36363636363636365
4201,mezzogiorno,mezzogiorno,noon,NOUN,mediodía,mediodía,NOUN,levenshtein,0.36363636363636365
4313,sindacato,sindacato,union,NOUN,unión,unión,PROPN,wordnet,0.36363636363636365
4372,carburante,carburante,fuel,NOUN,combustible,combustible,NOUN,levenshtein,0.36363636363636365
4528,alloggio,alloggio,accommodation,NOUN,alojamiento,alojamiento,NOUN,levenshtein,0.36363636363636365
4597,ascoltatemi,ascoltatemi,listen to me,VERB,escúchame,escúchamir,VERB,levenshtein,0.36363636363636365
4628,coop,coop,cooperative,NOUN,cooperativa,cooperativo,ADJ,levenshtein,0.36363636363636365
781,avresti,avresti,you would have,NOUN,habrías tenido,habriar,AUX,levenshtein,0.3571428571428571
910,scoperto,scoprire,discovery,VERB,descubrimiento,descubrimiento,PROPN,wordnet,0.3571428571428571
2681,accomodi,accomodare,come in,VERB,adelante,adelante,ADV,wordnet,0.3571428571428571
2859,anticipo,anticipo,advance,NOUN,avance,avance,NOUN,wordnet,0.3571428571428571
3954,avreste,avreste,you would have,VERB,habrías tenido,habriar,AUX,levenshtein,0.3571428571428571
4432,magazzino,magazzino,warehouse,NOUN,depósito,depósito,NOUN,wordnet,0.3571428571428571
3,che,che,That,PRON,eso,ese,PRON,wordnet,0.33333333333333337
73,quello,quello,that,PRON,eso,ese,PRON,levenshtein,0.33333333333333337
78,voglio,volere,I want,VERB,quiero,querer,VERB,levenshtein,0.33333333333333337
93,tuo,tuo,your,PRON,su,su,DET,levenshtein,0.33333333333333337
98,due,due,two,NUM,dos,dos,NUM,levenshtein,0.33333333333333337
100,ancora,ancora,Still,ADV,aún,aún,ADV,wordnet,0.33333333333333337
116,devo,dovere,I have to,NOUN,tengo que,tener,VERB,wordnet,0.33333333333333337
179,tanto,tanto,so much,ADV,mucho,mucho,ADV,wordnet,0.33333333333333337
193,ehi,ehi,Hey,INTJ,ey,ey,INTJ,levenshtein,0.33333333333333337
232,piace,piacere,pleases,NOUN,por favor,por,ADP,levenshtein,0.33333333333333337
235,soldi,soldo,money,NOUN,dinero,dinero,NOUN,wordnet,0.33333333333333337
242,dentro,dentro,in,ADV,en,en,ADP,levenshtein,0.33333333333333337
251,figlio,figlio,son,NOUN,hijo,hijo,NOUN,levenshtein,0.33333333333333337
255,vado,vado,I go,VERB,voy,ir,VERB,wordnet,0.33333333333333337
267,giusto,giusto,Right,ADJ,bien,bien,ADV,wordnet,0.33333333333333337
276,stesso,stesso,same,ADJ,mismo,mismo,DET,levenshtein,0.33333333333333337
289,domani,domani,Tomorrow,ADV,mañana,mañana,ADV,levenshtein,0.33333333333333337
295,pronto,pronto,ready,ADJ,listo,listo,ADJ,levenshtein,0.33333333333333337
314,capisco,capiscere,I understand,VERB,entiendo,entender,VERB,wordnet,0.33333333333333337
346,città,città,city,NOUN,ciudad,ciudad,NOUN,levenshtein,0.33333333333333337
347,occhi,occhio,eyes,NOUN,ojos,ojo,NOUN,wordnet,0.33333333333333337
385,tornare,tornare,return,VERB,devolver,devolver,VERB,wordnet,0.33333333333333337
449,re,Re,king,NOUN,rey,rey,NOUN,levenshtein,0.33333333333333337
527,mr,mr,Mr.,NOUN,señor.,señor,NOUN,wordnet,0.33333333333333337
535,paese,paese,village,NOUN,aldea,aldea,NOUN,wordnet,0.33333333333333337
539,prova,provare,trial,VERB,ensayo,ensayo,NOUN,wordnet,0.33333333333333337
547,riesco,riesco,I am able to,VERB,soy capaz de,ser,AUX,wordnet,0.33333333333333337
567,attimo,attimo,moment,NOUN,momento,momento,NOUN,wordnet,0.33333333333333337
602,stia,stia,stay,AUX,permanecer,permanecer,VERB,wordnet,0.33333333333333337
610,affari,affare,business,NOUN,negocio,negocio,NOUN,wordnet,0.33333333333333337
666,lasci,Lasci,leave,VERB,dejar,dejar,VERB,wordnet,0.33333333333333337
694,camera,Camera,room,NOUN,habitación,habitación,NOUN,wordnet,0.33333333333333337
733,guai,guaio,trouble,NOUN,problema,problema,NOUN,wordnet,0.33333333333333337
764,giocare,giocare,play,VERB,jugar,jugar,VERB,levenshtein,0.33333333333333337
798,fermo,fermo,stopped,ADJ,interrumpido,interrumpido,ADJ,levenshtein,0.33333333333333337
808,cura,curare,treatment,VERB,tratamiento,tratamiento,NOUN,wordnet,0.33333333333333337
846,qualunque,qualunque,anyone,DET,alguien,alguien,PRON,wordnet,0.33333333333333337
883,gentile,gentile,Kind,ADJ,amable,amable,ADJ,wordnet,0.33333333333333337
891,peggio,peggio,worse,ADV,peor,peor,ADJ,levenshtein,0.33333333333333337
898,buonasera,Buonasera,Good evening,PROPN,buenas noches,buena,ADJ,wordnet,0.33333333333333337
930,cibo,cibo,food,NOUN,alimento,alimento,NOUN,wordnet,0.33333333333333337
944,altrimenti,altrimenti,otherwise,ADV,de lo contrario,de,ADP,wordnet,0.33333333333333337
982,grosso,grosso,big,ADJ,grande,grande,ADJ,levenshtein,0.33333333333333337
1025,partire,partire,start,VERB,comenzar,comenzar,VERB,wordnet,0.33333333333333337
1056,appuntamento,appuntamento,appointment,NOUN,cita,cita,NOUN,wordnet,0.33333333333333337
1143,san,san,saint,PROPN,smo,smo,PUNCT,levenshtein,0.33333333333333337
1158,popolo,Popolo,people,PROPN,gente,gente,NOUN,wordnet,0.33333333333333337
1171,sissignore,sissignore,yes sir,NOUN,"sí, señor",sí,INTJ,levenshtein,0.33333333333333337
1210,tale,tale,such,DET,semejante,semejante,ADJ,wordnet,0.33333333333333337
1217,digli,diglio,tell him,ADJ,díselo,díselo,VERB,levenshtein,0.33333333333333337
1236,schifo,schifo,disgust,NOUN,asco,asco,NOUN,levenshtein,0.33333333333333337
1271,scherzando,scherzare,joking,VERB,bromas,broma,NOUN,wordnet,0.33333333333333337
1283,rotto,rompere,broken,VERB,roto,roto,ADJ,levenshtein,0.33333333333333337
1302,perciò,perciò,therefore,ADV,por lo tanto,por,ADP,wordnet,0.33333333333333337
1430,buio,buio,dark,ADJ,oscuro,oscuro,ADJ,levenshtein,0.33333333333333337
1470,dovrò,dovrò,I will have to,AUX,tendré que,tener,VERB,wordnet,0.33333333333333337
1493,dubbio,dubbio,doubt,NOUN,duda,duda,NOUN,levenshtein,0.33333333333333337
1503,infatti,infatti,Indeed,ADV,en efecto,en,ADP,levenshtein,0.33333333333333337
1510,viso,viso,face,NOUN,rostro,rostro,NOUN,levenshtein,0.33333333333333337
1522,seduto,sedere,sitting,VERB,sesión,sesión,NOUN,levenshtein,0.33333333333333337
1555,sapevi,sapevi,did you know,VERB,sabías,sabías,NOUN,levenshtein,0.33333333333333337
1582,rispondere,rispondere,answer,VERB,respuesta,respuesta,NOUN,levenshtein,0.33333333333333337
1681,saprei,sapreare,I would know,VERB,lo sabría,él,PRON,levenshtein,0.33333333333333337
1687,conta,contare,counts,VERB,recuentos,recuento,NOUN,levenshtein,0.33333333333333337
1713,iei,iei,hey,AUX,ey,ey,INTJ,levenshtein,0.33333333333333337
1767,improvviso,improvviso,sudden,ADJ,repentino,repentino,ADJ,levenshtein,0.33333333333333337
1774,finta,finta,fake,NOUN,falso,falso,ADJ,wordnet,0.33333333333333337
1793,sii,sii,yes,AUX,sí,sí,INTJ,levenshtein,0.33333333333333337
1824,dicevo,dicevo,I was saying,VERB,estaba diciendo,estar,AUX,levenshtein,0.33333333333333337
1891,siate,siate,be,AUX,ser,ser,AUX,wordnet,0.33333333333333337
1898,fastidio,fastidio,nuisance,NOUN,tontería,tontería,NOUN,wordnet,0.33333333333333337
1935,facevo,facevo,I was doing,VERB,estaba haciendo,estar,AUX,wordnet,0.33333333333333337
1965,sarete,sarete,you will be,AUX,será,ser,AUX,levenshtein,0.33333333333333337
1972,ospiti,ospite,guests,NOUN,huéspedes,huésped,NOUN,levenshtein,0.33333333333333337
